genome	hoc	gene_count
renan_chrNB	HOC001177	4
renan_chrNB	HOC001471	2
renan_chrNB	HOC001516	2
renan_chrNB	HOC003999	1
renan_chrNB	HOC004266	1
renan_chrNB	HOC005133	1
renan_chrNB	HOC005252	1
renan_chrNB	HOC005697	1
renan_chrNB	HOC005795	1
renan_chrNB	HOC006000	1
renan_chrNB	HOC006100	1
renan_chrNB	HOC006280	1
renan_chrNB	HOC006786	1
renan_chrNB	HOC008249	1
renan_chrNB	HOC009473	1
renan_chrNB	HOC010400	1
renan_chrNB	HOC010694	1
renan_chrNB	HOC011076	1
renan_chrNB	HOC011644	1
renan_chrNB	HOC012251	1
renan_chrNB	HOC016423	1
renan_chrNB	HOC016437	1
renan_chrNB	HOC017870	1
renan_chrNB	HOC023151	1
renan_chrNB	HOC023293	1
renan_chrNB	HOC023424	2
renan_chrNB	HOC023932	1
renan_chrNB	HOC024871	1
renan_chrNB	HOC041114	1
renan_chrNB	HOC049241	1
renan_chrNB	HOC059860	2
renan_chrNB	HOC204958	1
renan_chrNB	HOC204960	1
renan_chrNB	HOC205525	1
renan_chrNB	HOC205526	1
renan_chrNB	HOC206189	1
renan_chrNB	HOC206354	1
renan_chrND	HOC000359	5
renan_chrND	HOC000811	4
renan_chrND	HOC001177	1
renan_chrND	HOC001471	2
renan_chrND	HOC001516	2
renan_chrND	HOC003999	1
renan_chrND	HOC004266	1
renan_chrND	HOC005133	1
renan_chrND	HOC005252	1
renan_chrND	HOC005697	1
renan_chrND	HOC005795	1
renan_chrND	HOC006000	1
renan_chrND	HOC006100	1
renan_chrND	HOC006280	1
renan_chrND	HOC006786	1
renan_chrND	HOC008249	1
renan_chrND	HOC009473	1
renan_chrND	HOC010400	1
renan_chrND	HOC010694	1
renan_chrND	HOC011076	1
renan_chrND	HOC011644	1
renan_chrND	HOC012251	1
renan_chrND	HOC013366	1
renan_chrND	HOC013787	1
renan_chrND	HOC016423	1
renan_chrND	HOC016437	1
renan_chrND	HOC017870	1
renan_chrND	HOC023151	2
renan_chrND	HOC023174	1
renan_chrND	HOC023932	1
renan_chrND	HOC024871	1
renan_chrND	HOC027466	1
renan_chrND	HOC029522	1
renan_chrND	HOC030849	1
renan_chrND	HOC044289	1
renan_chrND	HOC049103	1
renan_chrND	HOC093644	1
renan_chrND	HOC118004	1
renan_chrND	HOC214515	1
renan_chrND	HOC214857	1
renan_chrND	HOC214934	1
rice_N	HOC000359	3
rice_N	HOC001471	2
rice_N	HOC001516	1
rice_N	HOC003999	1
rice_N	HOC004266	1
rice_N	HOC005133	1
rice_N	HOC005252	1
rice_N	HOC005697	1
rice_N	HOC005795	1
rice_N	HOC006000	1
rice_N	HOC006100	1
rice_N	HOC006280	1
rice_N	HOC006786	1
rice_N	HOC008249	1
rice_N	HOC009473	1
rice_N	HOC010400	1
rice_N	HOC010694	1
rice_N	HOC011076	1
rice_N	HOC011644	1
rice_N	HOC013366	1
rice_N	HOC013787	2
rice_N	HOC016423	1
rice_N	HOC038613	2
rice_N	HOC040537	3
rice_N	HOC051210	2
rice_N	HOC054011	1
rice_N	HOC054324	1
rice_N	HOC057958	1
rice_N	HOC061766	1
rice_N	HOC062418	1
rice_N	HOC066231	1
rice_N	HOC067892	1
rice_N	HOC068633	2
rice_N	HOC069554	2
rice_N	HOC078139	1
rice_N	HOC088714	1
rice_N	HOC088920	1
rice_N	HOC096047	1
rice_N	HOC106646	1
rice_N	HOC124455	1
rice_N	HOC157932	1
rice_N	HOC158209	1
rice_N	HOC382346	1
rice_N	HOC382575	1
rice_N	HOC382622	1
rice_N	HOC382652	1
rice_N	HOC383045	1
rice_N	HOC383730	1
rice_N	HOC384233	1
rice_N	HOC385174	1
rice_N	HOC386573	1
rice_N	HOC386851	1
sobi_N	HOC000359	2
sobi_N	HOC001471	1
sobi_N	HOC001516	1
sobi_N	HOC003999	1
sobi_N	HOC004266	1
sobi_N	HOC005133	1
sobi_N	HOC005252	1
sobi_N	HOC005697	1
sobi_N	HOC005795	1
sobi_N	HOC006000	2
sobi_N	HOC006100	1
sobi_N	HOC006280	1
sobi_N	HOC006786	1
sobi_N	HOC008249	1
sobi_N	HOC009473	1
sobi_N	HOC010400	2
sobi_N	HOC010694	1
sobi_N	HOC011076	1
sobi_N	HOC011644	1
sobi_N	HOC013366	1
sobi_N	HOC016423	1
sobi_N	HOC040657	3
sobi_N	HOC054011	1
sobi_N	HOC054324	1
sobi_N	HOC062418	1
sobi_N	HOC080042	1
sobi_N	HOC084627	1
sobi_N	HOC086888	1
sobi_N	HOC106646	1
sobi_N	HOC482529	1
sobi_N	HOC484952	1
sobi_N	HOC486641	1
sobi_N	HOC488049	1
sobi_N	HOC488568	1
sobi_N	HOC488856	1
sobi_N	HOC489035	1
sobi_N	HOC489772	1
sobi_N	HOC489903	1
sobi_N	HOC490345	1
sobi_N	HOC490480	1
sobi_N	HOC490799	1
sobi_N	HOC490888	1
sobi_N	HOC491044	1
sobi_N	HOC491756	1
spelt_chrNA	HOC000359	3
spelt_chrNA	HOC000811	5
spelt_chrNA	HOC001177	4
spelt_chrNA	HOC001471	2
spelt_chrNA	HOC001516	2
spelt_chrNA	HOC003999	1
spelt_chrNA	HOC004266	1
spelt_chrNA	HOC005133	1
spelt_chrNA	HOC005252	1
spelt_chrNA	HOC005697	1
spelt_chrNA	HOC005795	1
spelt_chrNA	HOC006000	1
spelt_chrNA	HOC006100	1
spelt_chrNA	HOC006280	1
spelt_chrNA	HOC006786	1
spelt_chrNA	HOC008249	1
spelt_chrNA	HOC009473	1
spelt_chrNA	HOC010400	1
spelt_chrNA	HOC010694	1
spelt_chrNA	HOC011076	1
spelt_chrNA	HOC011644	1
spelt_chrNA	HOC012251	1
spelt_chrNA	HOC013366	1
spelt_chrNA	HOC013787	1
spelt_chrNA	HOC016423	1
spelt_chrNA	HOC016437	1
spelt_chrNA	HOC017870	1
spelt_chrNA	HOC023151	1
spelt_chrNA	HOC023174	1
spelt_chrNA	HOC023293	1
spelt_chrNA	HOC023424	1
spelt_chrNA	HOC024995	1
spelt_chrNA	HOC028782	1
spelt_chrNA	HOC031372	1
spelt_chrNA	HOC042953	1
spelt_chrNA	HOC043271	1
spelt_chrNA	HOC045856	1
spelt_chrNA	HOC045980	1
spelt_chrNA	HOC048900	1
spelt_chrNB	HOC000359	4
spelt_chrNB	HOC000811	5
spelt_chrNB	HOC001177	4
spelt_chrNB	HOC001471	2
spelt_chrNB	HOC001516	2
spelt_chrNB	HOC003999	1
spelt_chrNB	HOC004266	1
spelt_chrNB	HOC005133	1
spelt_chrNB	HOC005252	1
spelt_chrNB	HOC005697	1
spelt_chrNB	HOC005795	1
spelt_chrNB	HOC006000	1
spelt_chrNB	HOC006100	1
spelt_chrNB	HOC006280	1
spelt_chrNB	HOC006786	1
spelt_chrNB	HOC008249	1
spelt_chrNB	HOC009473	1
spelt_chrNB	HOC010400	1
spelt_chrNB	HOC010694	1
spelt_chrNB	HOC011076	1
spelt_chrNB	HOC011644	1
spelt_chrNB	HOC012251	1
spelt_chrNB	HOC013366	1
spelt_chrNB	HOC013787	1
spelt_chrNB	HOC016423	1
spelt_chrNB	HOC016437	1
spelt_chrNB	HOC017870	1
spelt_chrNB	HOC023151	6
spelt_chrNB	HOC023293	1
spelt_chrNB	HOC023932	1
spelt_chrNB	HOC024871	1
spelt_chrNB	HOC041114	1
spelt_chrNB	HOC043920	1
spelt_chrNB	HOC049241	1
spelt_chrNB	HOC056117	1
spelt_chrNB	HOC059860	1
spelt_chrNB	HOC060036	1
spelt_chrNB	HOC076262	1
spelt_chrND	HOC000359	5
spelt_chrND	HOC000811	4
spelt_chrND	HOC001177	3
spelt_chrND	HOC001471	2
spelt_chrND	HOC001516	2
spelt_chrND	HOC003999	1
spelt_chrND	HOC004266	1
spelt_chrND	HOC005133	1
spelt_chrND	HOC005252	1
spelt_chrND	HOC005697	1
spelt_chrND	HOC005795	1
spelt_chrND	HOC006000	1
spelt_chrND	HOC006100	1
spelt_chrND	HOC006280	1
spelt_chrND	HOC006786	1
spelt_chrND	HOC008249	1
spelt_chrND	HOC009473	1
spelt_chrND	HOC010400	1
spelt_chrND	HOC010694	1
spelt_chrND	HOC011076	1
spelt_chrND	HOC011644	1
spelt_chrND	HOC012251	1
spelt_chrND	HOC013366	1
spelt_chrND	HOC013787	1
spelt_chrND	HOC016423	1
spelt_chrND	HOC016437	1
spelt_chrND	HOC017870	1
spelt_chrND	HOC023151	2
spelt_chrND	HOC023174	1
spelt_chrND	HOC023932	1
spelt_chrND	HOC024871	1
spelt_chrND	HOC024995	1
spelt_chrND	HOC027466	1
spelt_chrND	HOC028782	3
spelt_chrND	HOC029522	1
spelt_chrND	HOC030849	1
spelt_chrND	HOC044289	1
spelt_chrND	HOC049103	1
spelt_chrND	HOC056659	1
spelt_chrND	HOC060449	1
spelt_chrND	HOC060485	1
spelt_chrND	HOC087040	1
stanley_chrNA	HOC000359	5
stanley_chrNA	HOC000811	5
stanley_chrNA	HOC001177	5
stanley_chrNA	HOC001471	2
stanley_chrNA	HOC001516	2
stanley_chrNA	HOC003999	1
stanley_chrNA	HOC004266	1
stanley_chrNA	HOC005133	1
stanley_chrNA	HOC005252	1
stanley_chrNA	HOC005697	1
stanley_chrNA	HOC005795	1
stanley_chrNA	HOC006000	1
stanley_chrNA	HOC006100	1
stanley_chrNA	HOC006280	1
stanley_chrNA	HOC006786	1
stanley_chrNA	HOC008249	1
stanley_chrNA	HOC009473	1
stanley_chrNA	HOC010400	1
stanley_chrNA	HOC010694	1
stanley_chrNA	HOC011076	1
stanley_chrNA	HOC011644	1
stanley_chrNA	HOC012251	1
stanley_chrNA	HOC013366	1
stanley_chrNA	HOC013787	1
stanley_chrNA	HOC016423	1
stanley_chrNA	HOC016437	1
stanley_chrNA	HOC017870	1
stanley_chrNA	HOC023151	1
stanley_chrNA	HOC023174	1
stanley_chrNA	HOC023293	1
stanley_chrNA	HOC023424	1
stanley_chrNA	HOC024995	1
stanley_chrNA	HOC028782	1
stanley_chrNA	HOC031372	1
stanley_chrNA	HOC042953	1
stanley_chrNA	HOC043271	1
stanley_chrNA	HOC045856	1
stanley_chrNA	HOC045980	1
stanley_chrNA	HOC048900	1
stanley_chrNA	HOC075584	1
stanley_chrNB	HOC000359	5
stanley_chrNB	HOC001177	3
stanley_chrNB	HOC001471	2
stanley_chrNB	HOC001516	2
stanley_chrNB	HOC003999	1
stanley_chrNB	HOC004266	1
stanley_chrNB	HOC005133	1
stanley_chrNB	HOC005252	1
stanley_chrNB	HOC005697	1
stanley_chrNB	HOC005795	1
stanley_chrNB	HOC006000	1
stanley_chrNB	HOC006100	1
stanley_chrNB	HOC006280	1
stanley_chrNB	HOC006786	1
stanley_chrNB	HOC008249	1
stanley_chrNB	HOC009473	1
stanley_chrNB	HOC010400	1
stanley_chrNB	HOC010694	1
stanley_chrNB	HOC011076	1
stanley_chrNB	HOC011644	1
stanley_chrNB	HOC012251	1
stanley_chrNB	HOC013787	1
stanley_chrNB	HOC016423	1
stanley_chrNB	HOC016437	1
stanley_chrNB	HOC017870	1
stanley_chrNB	HOC023293	1
stanley_chrNB	HOC023424	2
stanley_chrNB	HOC023932	1
stanley_chrNB	HOC024871	1
stanley_chrNB	HOC024995	1
stanley_chrNB	HOC041114	1
stanley_chrNB	HOC043920	1
stanley_chrNB	HOC049241	1
stanley_chrNB	HOC056117	1
stanley_chrNB	HOC060036	1
stanley_chrNB	HOC076262	2
stanley_chrND	HOC000359	5
stanley_chrND	HOC000811	4
stanley_chrND	HOC001177	3
stanley_chrND	HOC001471	2
stanley_chrND	HOC001516	2
stanley_chrND	HOC003999	1
stanley_chrND	HOC004266	1
stanley_chrND	HOC005133	1
stanley_chrND	HOC005252	1
stanley_chrND	HOC005697	1
stanley_chrND	HOC005795	1
stanley_chrND	HOC006000	1
stanley_chrND	HOC006100	1
stanley_chrND	HOC006280	1
stanley_chrND	HOC006786	1
stanley_chrND	HOC009473	1
stanley_chrND	HOC010400	1
stanley_chrND	HOC010694	1
stanley_chrND	HOC011076	1
stanley_chrND	HOC011644	1
stanley_chrND	HOC012251	1
stanley_chrND	HOC013366	1
stanley_chrND	HOC013787	1
stanley_chrND	HOC016423	1
stanley_chrND	HOC016437	1
stanley_chrND	HOC017870	1
stanley_chrND	HOC023151	2
stanley_chrND	HOC023174	2
stanley_chrND	HOC023932	1
stanley_chrND	HOC024871	1
stanley_chrND	HOC024995	1
stanley_chrND	HOC027466	1
stanley_chrND	HOC028782	2
stanley_chrND	HOC029522	1
stanley_chrND	HOC030849	1
stanley_chrND	HOC044289	1
stanley_chrND	HOC049103	1
stanley_chrND	HOC056659	1
stanley_chrND	HOC060449	1
stanley_chrND	HOC060485	1
stanley_chrND	HOC087040	1
svevo_chrNA	HOC000359	6
svevo_chrNA	HOC000811	4
svevo_chrNA	HOC001471	2
svevo_chrNA	HOC001516	1
svevo_chrNA	HOC003999	1
svevo_chrNA	HOC004266	1
svevo_chrNA	HOC005133	1
svevo_chrNA	HOC005252	1
svevo_chrNA	HOC005697	1
svevo_chrNA	HOC005795	1
svevo_chrNA	HOC006000	1
svevo_chrNA	HOC006100	1
svevo_chrNA	HOC006280	1
svevo_chrNA	HOC006786	1
svevo_chrNA	HOC008249	1
svevo_chrNA	HOC009473	1
svevo_chrNA	HOC010400	1
svevo_chrNA	HOC010694	1
svevo_chrNA	HOC011076	1
svevo_chrNA	HOC011644	1
svevo_chrNA	HOC012251	1
svevo_chrNA	HOC013366	1
svevo_chrNA	HOC013787	1
svevo_chrNA	HOC016437	1
svevo_chrNA	HOC017870	1
svevo_chrNA	HOC023151	1
svevo_chrNA	HOC023293	1
svevo_chrNA	HOC023424	2
svevo_chrNA	HOC043271	1
svevo_chrNA	HOC045980	1
svevo_chrNA	HOC114670	1
svevo_chrNA	HOC118148	1
svevo_chrNA	HOC144016	1
svevo_chrNA	HOC144019	1
svevo_chrNA	HOC216627	2
svevo_chrNA	HOC217274	1
svevo_chrNB	HOC000359	3
svevo_chrNB	HOC000811	5
svevo_chrNB	HOC001177	1
svevo_chrNB	HOC001471	2
svevo_chrNB	HOC001516	1
svevo_chrNB	HOC003999	1
svevo_chrNB	HOC004266	1
svevo_chrNB	HOC005133	1
svevo_chrNB	HOC005252	1
svevo_chrNB	HOC005697	1
svevo_chrNB	HOC005795	1
svevo_chrNB	HOC006000	1
svevo_chrNB	HOC006100	1
svevo_chrNB	HOC006280	1
svevo_chrNB	HOC006786	1
svevo_chrNB	HOC008249	1
svevo_chrNB	HOC009473	1
svevo_chrNB	HOC010694	1
svevo_chrNB	HOC011076	1
svevo_chrNB	HOC011644	1
svevo_chrNB	HOC012251	1
svevo_chrNB	HOC013366	1
svevo_chrNB	HOC013787	1
svevo_chrNB	HOC016423	1
svevo_chrNB	HOC016437	1
svevo_chrNB	HOC017870	1
svevo_chrNB	HOC023151	2
svevo_chrNB	HOC023293	1
svevo_chrNB	HOC023424	2
svevo_chrNB	HOC024871	1
svevo_chrNB	HOC041114	1
svevo_chrNB	HOC059860	1
svevo_chrNB	HOC060036	1
svevo_chrNB	HOC081547	1
svevo_chrNB	HOC115434	1
svevo_chrNB	HOC219914	1
svevo_chrNB	HOC220151	1
svevo_chrNB	HOC220408	1
svevo_chrNB	HOC220549	1
svevo_chrNB	HOC220831	1
te_chrNE	HOC000359	6
te_chrNE	HOC000811	4
te_chrNE	HOC001177	4
te_chrNE	HOC001471	2
te_chrNE	HOC001516	2
te_chrNE	HOC003999	1
te_chrNE	HOC004266	1
te_chrNE	HOC005133	1
te_chrNE	HOC005252	1
te_chrNE	HOC005697	1
te_chrNE	HOC005795	1
te_chrNE	HOC006000	1
te_chrNE	HOC006100	1
te_chrNE	HOC006280	1
te_chrNE	HOC006786	1
te_chrNE	HOC008249	1
te_chrNE	HOC009473	1
te_chrNE	HOC010400	1
te_chrNE	HOC010694	1
te_chrNE	HOC011076	1
te_chrNE	HOC011644	1
te_chrNE	HOC012251	1
te_chrNE	HOC013787	1
te_chrNE	HOC016423	1
te_chrNE	HOC016437	1
te_chrNE	HOC017870	1
te_chrNE	HOC023151	1
te_chrNE	HOC023293	1
te_chrNE	HOC023424	1
te_chrNE	HOC024871	1
te_chrNE	HOC075584	1
te_chrNE	HOC142130	1
te_chrNE	HOC275454	1
te_chrNE	HOC275962	1
te_chrNE	HOC276570	1
te_chrNE	HOC278328	1
te_chrNE	HOC278760	1
te_chrNE	HOC278946	1
te_chrNE	HOC278989	1
te_chrNE	HOC279194	1
te_chrNE	HOC279248	1
te_chrNE	HOC279625	1
te_chrNE	HOC280131	1
te_chrNE	HOC280260	1
te_chrNE	HOC280998	1
te_chrNE	HOC282136	1
te_chrNE	HOC282946	1
te_chrNE	HOC283118	1
tu_TuN	HOC000359	5
tu_TuN	HOC000811	4
tu_TuN	HOC001471	2
tu_TuN	HOC001516	1
tu_TuN	HOC003999	1
tu_TuN	HOC004266	1
tu_TuN	HOC005133	2
tu_TuN	HOC005252	1
tu_TuN	HOC005697	1
tu_TuN	HOC005795	1
tu_TuN	HOC006000	1
tu_TuN	HOC006100	1
tu_TuN	HOC006280	1
tu_TuN	HOC006786	1
tu_TuN	HOC008249	1
tu_TuN	HOC009473	1
tu_TuN	HOC010694	1
tu_TuN	HOC011644	1
tu_TuN	HOC012251	1
tu_TuN	HOC023174	1
tu_TuN	HOC023293	2
tu_TuN	HOC023424	1
tu_TuN	HOC024871	2
tu_TuN	HOC031372	1
tu_TuN	HOC041236	1
tu_TuN	HOC101284	1
tu_TuN	HOC118148	1
tu_TuN	HOC119914	1
tu_TuN	HOC148341	1
tu_TuN	HOC151562	1
tu_TuN	HOC153716	1
tu_TuN	HOC265177	2
tu_TuN	HOC265646	1
tu_TuN	HOC266267	1
tu_TuN	HOC266938	1
tu_TuN	HOC267657	1
tu_TuN	HOC267905	1
tu_TuN	HOC268742	1
tu_TuN	HOC269448	1
tu_TuN	HOC269620	1
tu_TuN	HOC271261	1
tu_TuN	HOC271813	1
tu_TuN	HOC272829	1
tu_TuN	HOC272962	1
tu_TuN	HOC273453	1
tu_TuN	HOC273685	1
w1943_chrN	HOC000359	4
w1943_chrN	HOC001471	2
w1943_chrN	HOC001516	1
w1943_chrN	HOC003999	1
w1943_chrN	HOC004266	1
w1943_chrN	HOC005133	1
w1943_chrN	HOC005252	1
w1943_chrN	HOC005697	1
w1943_chrN	HOC005795	1
w1943_chrN	HOC006000	1
w1943_chrN	HOC006100	1
w1943_chrN	HOC006280	1
w1943_chrN	HOC006786	1
w1943_chrN	HOC008249	1
w1943_chrN	HOC009473	1
w1943_chrN	HOC010400	1
w1943_chrN	HOC010694	1
w1943_chrN	HOC011076	1
w1943_chrN	HOC011644	1
w1943_chrN	HOC013366	1
w1943_chrN	HOC013787	1
w1943_chrN	HOC016423	1
w1943_chrN	HOC027466	1
w1943_chrN	HOC038613	2
w1943_chrN	HOC040537	2
w1943_chrN	HOC051210	1
w1943_chrN	HOC054011	1
w1943_chrN	HOC054324	1
w1943_chrN	HOC057958	1
w1943_chrN	HOC061766	1
w1943_chrN	HOC062418	1
w1943_chrN	HOC066231	1
w1943_chrN	HOC067892	1
w1943_chrN	HOC069554	2
w1943_chrN	HOC078139	1
w1943_chrN	HOC078873	1
w1943_chrN	HOC088714	1
w1943_chrN	HOC088920	1
w1943_chrN	HOC089604	1
w1943_chrN	HOC096612	1
w1943_chrN	HOC106646	1
w1943_chrN	HOC124455	1
w1943_chrN	HOC129054	1
w1943_chrN	HOC129405	1
w1943_chrN	HOC164376	1
w1943_chrN	HOC164562	1
w1943_chrN	HOC164951	1
w1943_chrN	HOC165467	1
w1943_chrN	HOC165704	1
w1943_chrN	HOC166961	1
w1943_chrN	HOC421907	1
w1943_chrN	HOC422647	1
w1943_chrN	HOC422761	1
w1943_chrN	HOC422855	1
w1943_chrN	HOC423010	1
w1943_chrN	HOC423247	1
w1943_chrN	HOC423515	1
w1943_chrN	HOC423537	1
w1943_chrN	HOC423748	1
w1943_chrN	HOC423811	1
w1943_chrN	HOC424807	1
weining_chrNR	HOC000359	5
weining_chrNR	HOC000811	2
weining_chrNR	HOC001177	4
weining_chrNR	HOC001471	2
weining_chrNR	HOC001516	2
weining_chrNR	HOC003999	1
weining_chrNR	HOC004266	1
weining_chrNR	HOC005133	1
weining_chrNR	HOC005252	1
weining_chrNR	HOC005697	1
weining_chrNR	HOC005795	1
weining_chrNR	HOC006000	1
weining_chrNR	HOC006100	1
weining_chrNR	HOC006280	1
weining_chrNR	HOC006786	1
weining_chrNR	HOC008249	2
weining_chrNR	HOC009473	1
weining_chrNR	HOC010694	2
weining_chrNR	HOC011076	2
weining_chrNR	HOC011644	1
weining_chrNR	HOC012251	1
weining_chrNR	HOC013366	1
weining_chrNR	HOC013787	1
weining_chrNR	HOC016423	1
weining_chrNR	HOC016437	1
weining_chrNR	HOC017870	1
weining_chrNR	HOC023293	1
weining_chrNR	HOC023424	1
weining_chrNR	HOC023932	1
weining_chrNR	HOC024995	1
weining_chrNR	HOC153716	1
weining_chrNR	HOC154119	1
weining_chrNR	HOC154538	1
weining_chrNR	HOC284836	1
weining_chrNR	HOC284955	1
weining_chrNR	HOC285125	1
weining_chrNR	HOC286737	1
weining_chrNR	HOC286954	1
weining_chrNR	HOC286959	1
weining_chrNR	HOC287412	1
weining_chrNR	HOC287500	1
weining_chrNR	HOC288175	2
weining_chrNR	HOC289156	1
weining_chrNR	HOC289579	1
weining_chrNR	HOC290264	1
weining_chrNR	HOC291693	1
weining_chrNR	HOC292386	1
weining_chrNR	HOC292494	1
wildTA299_chrNA	HOC000359	5
wildTA299_chrNA	HOC000811	5
wildTA299_chrNA	HOC001471	2
wildTA299_chrNA	HOC001516	1
wildTA299_chrNA	HOC004266	1
wildTA299_chrNA	HOC005133	1
wildTA299_chrNA	HOC005252	1
wildTA299_chrNA	HOC005697	1
wildTA299_chrNA	HOC005795	1
wildTA299_chrNA	HOC006000	1
wildTA299_chrNA	HOC006100	1
wildTA299_chrNA	HOC006280	1
wildTA299_chrNA	HOC006786	1
wildTA299_chrNA	HOC008249	1
wildTA299_chrNA	HOC009473	1
wildTA299_chrNA	HOC010694	1
wildTA299_chrNA	HOC011076	1
wildTA299_chrNA	HOC011644	1
wildTA299_chrNA	HOC012251	1
wildTA299_chrNA	HOC016437	1
wildTA299_chrNA	HOC023174	1
wildTA299_chrNA	HOC023293	1
wildTA299_chrNA	HOC031372	1
wildTA299_chrNA	HOC114398	1
wildTA299_chrNA	HOC118148	1
wildTA299_chrNA	HOC151588	1
wildTA299_chrNA	HOC151832	1
wildTA299_chrNA	HOC152594	1
wildTA299_chrNA	HOC152659	1
wildTA299_chrNA	HOC152760	1
wildTA299_chrNA	HOC152845	1
wildTA299_chrNA	HOC153091	1
wildTA299_chrNA	HOC153230	1
wildTA299_chrNA	HOC262949	1
wildTA299_chrNA	HOC263921	1
wildTA299_chrNA	HOC264285	1
wildTA299_chrNA	HOC264631	1
zang1817v1_chrNA	HOC000359	5
zang1817v1_chrNA	HOC000811	4
zang1817v1_chrNA	HOC001177	1
zang1817v1_chrNA	HOC001471	2
zang1817v1_chrNA	HOC001516	2
zang1817v1_chrNA	HOC003999	1
zang1817v1_chrNA	HOC004266	1
zang1817v1_chrNA	HOC005133	1
zang1817v1_chrNA	HOC005252	1
zang1817v1_chrNA	HOC005697	1
zang1817v1_chrNA	HOC005795	1
zang1817v1_chrNA	HOC006000	1
zang1817v1_chrNA	HOC006100	1
zang1817v1_chrNA	HOC006280	1
zang1817v1_chrNA	HOC006786	1
zang1817v1_chrNA	HOC008249	1
zang1817v1_chrNA	HOC009473	1
zang1817v1_chrNA	HOC010400	1
zang1817v1_chrNA	HOC010694	1
zang1817v1_chrNA	HOC011076	1
zang1817v1_chrNA	HOC011644	1
zang1817v1_chrNA	HOC012251	1
zang1817v1_chrNA	HOC013366	1
zang1817v1_chrNA	HOC013787	1
zang1817v1_chrNA	HOC016423	1
zang1817v1_chrNA	HOC016437	1
zang1817v1_chrNA	HOC017870	1
zang1817v1_chrNA	HOC023174	1
zang1817v1_chrNA	HOC023293	1
zang1817v1_chrNA	HOC023424	1
zang1817v1_chrNA	HOC031372	1
zang1817v1_chrNA	HOC042953	1
zang1817v1_chrNA	HOC101284	1
zang1817v1_chrNA	HOC135785	1
zang1817v1_chrNA	HOC180437	1
zang1817v1_chrNA	HOC180799	1
zang1817v1_chrNA	HOC181055	1
zang1817v1_chrNB	HOC000359	7
zang1817v1_chrNB	HOC000811	3
zang1817v1_chrNB	HOC001177	1
zang1817v1_chrNB	HOC001471	2
zang1817v1_chrNB	HOC001516	1
zang1817v1_chrNB	HOC003999	1
zang1817v1_chrNB	HOC004266	1
zang1817v1_chrNB	HOC005133	1
zang1817v1_chrNB	HOC005252	1
zang1817v1_chrNB	HOC005697	1
zang1817v1_chrNB	HOC005795	1
zang1817v1_chrNB	HOC006000	1
zang1817v1_chrNB	HOC006100	1
zang1817v1_chrNB	HOC006280	1
zang1817v1_chrNB	HOC006786	1
zang1817v1_chrNB	HOC008249	1
zang1817v1_chrNB	HOC009473	1
zang1817v1_chrNB	HOC010400	1
zang1817v1_chrNB	HOC010694	1
zang1817v1_chrNB	HOC011076	1
zang1817v1_chrNB	HOC011644	1
zang1817v1_chrNB	HOC012251	1
zang1817v1_chrNB	HOC013366	1
zang1817v1_chrNB	HOC013787	1
zang1817v1_chrNB	HOC016423	1
zang1817v1_chrNB	HOC016437	1
zang1817v1_chrNB	HOC017870	1
zang1817v1_chrNB	HOC023293	1
zang1817v1_chrNB	HOC023424	2
zang1817v1_chrNB	HOC023932	1
zang1817v1_chrNB	HOC041114	1
zang1817v1_chrNB	HOC041236	1
zang1817v1_chrNB	HOC139153	1
zang1817v1_chrNB	HOC139444	1
zang1817v1_chrNB	HOC139768	1
zang1817v1_chrNB	HOC192744	1
zang1817v1_chrNB	HOC192864	1
zang1817v1_chrNB	HOC193310	1
zang1817v1_chrNB	HOC194387	1
zang1817v1_chrNB	HOC195849	1
zang1817v1_chrNB	HOC196329	1
zang1817v1_chrNB	HOC196904	1
zang1817v1_chrND	HOC000359	6
zang1817v1_chrND	HOC001177	1
zang1817v1_chrND	HOC001471	2
zang1817v1_chrND	HOC001516	1
zang1817v1_chrND	HOC003999	1
zang1817v1_chrND	HOC004266	1
zang1817v1_chrND	HOC005133	1
zang1817v1_chrND	HOC005252	1
zang1817v1_chrND	HOC005697	1
zang1817v1_chrND	HOC005795	1
zang1817v1_chrND	HOC006000	1
zang1817v1_chrND	HOC006100	1
zang1817v1_chrND	HOC006280	1
zang1817v1_chrND	HOC006786	1
zang1817v1_chrND	HOC008249	1
zang1817v1_chrND	HOC009473	1
zang1817v1_chrND	HOC010400	1
zang1817v1_chrND	HOC010694	1
zang1817v1_chrND	HOC011076	1
zang1817v1_chrND	HOC011644	1
zang1817v1_chrND	HOC012251	1
zang1817v1_chrND	HOC013366	1
zang1817v1_chrND	HOC013787	1
zang1817v1_chrND	HOC016423	1
zang1817v1_chrND	HOC016437	1
zang1817v1_chrND	HOC017870	1
zang1817v1_chrND	HOC023174	1
zang1817v1_chrND	HOC023424	1
zang1817v1_chrND	HOC023932	1
zang1817v1_chrND	HOC024871	1
zang1817v1_chrND	HOC029522	1
zang1817v1_chrND	HOC030849	1
zang1817v1_chrND	HOC041236	1
zang1817v1_chrND	HOC044289	1
zang1817v1_chrND	HOC049103	1
zang1817v1_chrND	HOC103622	1
zang1817v1_chrND	HOC103744	1
zang1817v1_chrND	HOC117207	1
zang1817v1_chrND	HOC117368	1
zang1817v1_chrND	HOC117391	1
zang1817v1_chrND	HOC142130	1
zang1817v1_chrND	HOC207191	1
zang1817v1_chrND	HOC207288	1
